journal	paper	url	size_in_kb	author
IJHS-22-1987-Issue-2	Historical Background and Analysis of Scientific Content of Ancient Indian Literature on Practices for the Treatment of Diseases of Domestic Animals	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_2_12_RDSharma.pdf	126.0	R D Sharma, Rakesh Kumar and Sridhar
IJHS-22-1987-Issue-2	Antimicrobial Agents used in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_2_13_SCDogra.pdf	117.0	S C Dogra
IJHS-22-1987-Issue-2	News	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_2_14_News.pdf	59.0	
IJHS-22-1987-Issue-3	Contribution to Weather Science in Ancient India. V— Priciples of Forecasting Rainfall in Ancient India (Long Range)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_3_1_ASRamanathan.pdf	288.0	A S Ramanathan
IJHS-22-1987-Issue-3	Contribution to Weather Science in Ancient India. VI— Priciples of Forecasting Rainfall in Ancient India (Short and Medium Range)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_3_2_ASRamanathan.pdf	128.0	A S Ramanathan
IJHS-22-1987-Issue-3	Contribution to Weather Science in Ancient India. VII— A Scientific Assessment of the Rules of Rainfall Forecasting Practiced in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_3_3_ASRamanathan.pdf	148.0	A S Ramanathan
IJHS-22-1987-Issue-3	On Astronomy in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_3_4_SCKak.pdf	349.0	Subhash C Kak
IJHS-22-1987-Issue-3	On the Chronology in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_3_5_SCKak.pdf	287.0	Subhash C Kak
IJHS-22-1987-Issue-3	A Few Facts of Historiacl Interest Relating to Diabetes Mellitus	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_3_6_OPUpadhyay.pdf	107.0	O P Upadhyay and D Upadhyay
IJHS-22-1987-Issue-3	Indian Mathematical Sciences Abroad During Pre–modern Times	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_3_7_RCGupta.pdf	173.0	R C Gupta
IJHS-22-1987-Issue-3	Milgram's Shocking Experiments: A Case in Social Construction of ‘Science’	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_3_8_Jlaurent.pdf	632.0	John Laurent
IJHS-22-1987-Issue-3	Book Reviews	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_3_9_BookReviews.pdf	57.0	
IJHS-22-1987-Issue-3	Supplement: Rasa Ratna Samuccaya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_3_10_Supplement_RasaRatnaSamuccaya.pdf	1612.0	
IJHS-22-1987-Issue-4	Contribution to Weather Science in Ancient India. VIII— Observation and Measurement of Meteorological Parameters in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_4_1_ASRamanathan.pdf	152.0	A S Ramanathan
IJHS-22-1987-Issue-4	Three Important Vedic Grasses	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_4_2_SMahdihassan.pdf	215.0	S Mahdihassan
IJHS-22-1987-Issue-4	Neurology in Ancient India: Ajna Cakra— A Physiological Reality	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_4_3_BCJoshi.pdf	349.0	B C Joshi
IJHS-22-1987-Issue-4	Development of Engineering and Technology in India from 1000 BC to 1000 AD as revealed in Rajatarangini	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_4_4_RPKulkarni.pdf	201.0	R P Kulkarni
IJHS-22-1987-Issue-4	Specifications for Brick Masonry according to Samarangana Sutradhara	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_4_5_RPKulkarni.pdf	59.0	R P Kulkarni
IJHS-22-1987-Issue-4	Anthelmintic Plants in Traditional Remedies in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_4_6_BNMehrotra.pdf	144.0	Ved Prakash and B N Mehrotra
IJHS-22-1987-Issue-4	Why did the Scientific Revolution take place in Europe and not elsewhere?	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_4_7_VSingh.pdf	204.0	Virendra Singh
IJHS-22-1987-Issue-4	Science and Divine Philosophy in the Seventeenth Century Europe	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_4_8_SPGupta.pdf	68.0	S P Gupta
IJHS-22-1987-Issue-4	Todaramala of Jaipur (A Jaina Philosopher– Mathematician)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol22_4_9_RKTrivedi.pdf	395.0	R K Trivedi
IJHS-24-1989-Issue-1	Some Early Codes and Ciphers	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_1_1_SCKak.pdf	82.0	Subhas K Kak
IJHS-24-1989-Issue-1	The Schlagintweit Collections	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_1_2_GArmitage.pdf	1493.0	G Armitage
IJHS-24-1989-Issue-1	Development of Hindu Astro–Mathematical Sciences in Mithila	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_1_3_PJha.pdf	153.0	Parameshwar Jha
IJHS-24-1989-Issue-1	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_1_4_BookReview.pdf	29.0	
IJHS-24-1989-Issue-1	Supplement: Rasa Ratna Sammuccaya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_1_5_Supplement.pdf	684.0	
IJHS-24-1989-Issue-2	Seth Ward and Ghulam Husain’s Problem for Determining the Place of a Planet	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_2_1_SAHRizvi.pdf	108.0	Syed Aftab Husain Rizvi
IJHS-24-1989-Issue-2	The History of Paper in India Upto 1948	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_2_2_SSeshan.pdf	582.0	Sita Ramaseshan
IJHS-24-1989-Issue-2	Evidence for Proto–Indian Origin of the Easter Island Writing System	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_2_3_BSzalek.pdf	185.0	Benon Zb Szalek
IJHS-24-1989-Issue-2	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_2_4_BookReviews.pdf	38.0	
IJHS-24-1989-Issue-3	Sriyantra— The Ancient Intrument to Control the Psychophisiological State of Man	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_3_1_APKulaichev.pdf	270.0	Alexey Pavlovich Kulaichev and Dina Mikhailovna Ramendic
IJHS-24-1989-Issue-3	A Fresh Glimse on the Date of Mahabharata	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_3_2_SAParamhans.pdf	89.0	S A Paramhans
IJHS-24-1989-Issue-3	A Glance at Military Techniques in Ramayana and Mahabharata	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_2_SAParamhans.pdf	1.0	
IJHS-24-1989-Issue-3	Vedic Mathematics— Mathematical Calculations Based on the Vedic Sutras and on the Lilavati	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_3_4BBLal.pdf	61.0	B B Lal
IJHS-24-1989-Issue-3	System Theory in Jaina School of Mathematics–II	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_3_5_LCJain.pdf	255.0	L C Jain
IJHS-24-1989-Issue-3	A Comparitive Study of Chinese Cosmology–cum–Humorology with Eight Elements	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_3_6_SMahadihassan.pdf	72.0	S Mahdihassan
IJHS-24-1989-Issue-3	Transit of Mercury 1651: The Earliest Telescopic Observation in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_3_7_RKKochhar.pdf	95.0	R K Kochhar
IJHS-24-1989-Issue-3	History of Science in India: In the Search of a Paradigm	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_3_8_AKBiswas.pdf	175.0	Sulekha Biswas and Arun Kumar Biswas
IJHS-24-1989-Issue-3	Book Reviews	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_3_9_BookReviews.pdf	67.0	
IJHS-24-1989-Issue-3	News: Projects Reviewed and Approved duing 1988–89	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_3_10_ProjectsRenewed.pdf	43.0	
IJHS-24-1989-Issue-4	The Yuga of the Yavanajataka–David Pingree’s Text and Translation Reviewed	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_1_KSShukla.pdf	179.0	K S Shukla
IJHS-24-1989-Issue-4	Development of Technical Education in India and State Policy—A Historical Perspective	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_2_BSen.pdf	524.0	Biman Sen
IJHS-24-1989-Issue-4	Non–Euclidean Geometry from Early Times to Beltrami	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_3_TRChandrasekhar.pdf	131.0	T R Chandrasekhar
IJHS-24-1989-Issue-4	Madras Meridian Circle Observations of Fixed Stars during 1862–1887	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_4_SNSen.pdf	466.0	S N Sen
IJHS-24-1989-Issue-4	A Survey of Research and Development in Electronics and Telecommunication in India Over a Century (1850–1950)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_5_MCMallik.pdf	712.0	Late M C Mallick
IJHS-24-1989-Issue-4	Chemical Research in India During Nineteenth Century	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_6_ABasu.pdf	183.0	Aparajito Basu
IJHS-24-1989-Issue-4	Weighing Devices in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_7_VLSharma.pdf	129.0	Vijaya Lakshmi Sharma and H C Bhardwaj
IJHS-24-1989-Issue-4	The Five Souls of Indian Medicine	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_8_SMahadihassan.pdf	63.0	S Mahdihassan
IJHS-24-1989-Issue-4	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_9_BookReview.pdf	47.0	C K Majumdar
IJHS-24-1989-Issue-4	Report: Seminar on Astronomy and Mathematics in Ancient and Medieval India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_10_Report.pdf	109.0	S N Sen
IJHS-24-1989-Issue-4	Supplement: Rasa Ratna Sammuccaya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol24_4_11_Supplement.pdf	427.0	
IJHS-25-1990-Issue-1to4	The Phases of Magic Square of Three	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol25_1to4_1_SMahdihassan.pdf	52.0	S Mahdihassan
IJHS-25-1990-Issue-1to4	Ritual Geometry in India and its Parallelism in Other Cultures	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol25_1to4_2_AKBag.pdf	223.0	A K Bag
IJHS-25-1990-Issue-1to4	Ali Ibn Rabban At Tabari‚ A Ninth Century Arab Physician, on the Ayurveda	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol25_1to4_3_MSKhan.pdf	208.0	M S Khan
IJHS-25-1990-Issue-1to4	Zij–I–Muhammad and the Tables of De La Hire	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol25_1to4_4_VNSharma.pdf	192.0	Virendra Nath Sharma
IJHS-25-1990-Issue-1to4	News	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol25_1to4_5_NewsProjectsapprovedNewpublication.pdf	109.0	
IJHS-25-1990-Issue-1to4	Supplement—Laghumanasa of Manjula	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol25_1to4_6_SupplementLaghumanasa.pdf	2361.0	
IJHS-26-1991-Issue-1	Misidentification of some Indian Naksatras	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_1_1_KDAbhyankar.pdf	160.0	K D Abhyankar
IJHS-26-1991-Issue-1	The Vedic Gods Agni‚ Indra and Soma as Interrelated: A Study of Soma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_1_2_SMahdihassan.pdf	81.0	S Mahadihassan
IJHS-26-1991-Issue-1	The Pratyayas: Indian Contribution to Combinatorics	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_1_3_SRSarma.pdf	630.0	L Alsdorf
IJHS-26-1991-Issue-1	Astronomy in Ancient India— Its Importance‚ Insight and Prevelance	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_1_4_SAParamhans.pdf	118.0	S A Paramhans
IJHS-26-1991-Issue-1	Some Studies on Varahamihira	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_1_5_AKChakraborty.pdf	107.0	A K Chakravaty
IJHS-26-1991-Issue-1	Level of Agricultural Technology in India (1757–1857)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_1_6_SSangwan.pdf	674.0	S Sangwan
IJHS-26-1991-Issue-1	Radha Gobinda Chandra— A Pioneer in Astronomical Observations in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_1_7_ABandyopandhyay.pdf	175.0	A Bandyopadhyay
IJHS-26-1991-Issue-1	Book Review: Vatesvara Siddhanta and Gola of Vatesvara by K S Shukla	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_1_8_BookReview.pdf	111.0	D Pingree
IJHS-26-1991-Issue-2	Alcoholic Fermentation and its Products in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_2_1_KTAcharya.pdf	104.0	K T Achaya
IJHS-26-1991-Issue-2	The Word Kohala in Susruta and Term Alcool–Vini of Paracelsus	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_2_2_SMahdihassan.pdf	34.0	S Mahadihassan
IJHS-26-1991-Issue-2	Minerals and Gems in Indian Alchemy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_2_3_MRay.pdf	313.0	Mira Ray
IJHS-26-1991-Issue-2	Arbori–Horticulture: As Known in the Puranas	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_2_4_MChaudhuri.pdf	65.0	M Chaudhuri
IJHS-26-1991-Issue-2	Dyeing Agents in India A D 1200–1800	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_2_5_HKNaqvi.pdf	272.0	H K Naqvi
IJHS-26-1991-Issue-2	Yuktibhasa of Jyesthadeva	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_2_6_KVSarma.pdf	316.0	K V Sarma and S Hariharan
IJHS-26-1991-Issue-2	The Kapala Yantras of Sawai Jai Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_2_7_VNSharma.pdf	135.0	V N Sharma
IJHS-26-1991-Issue-2	Optical Glass: Its Manufacture in India— A Historical Perspective	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_2_8_AKSaxena.pdf	176.0	A K Saxena‚ A Vagiswari and M Manjula
IJHS-26-1991-Issue-2	News: Seminar on Indian Astronomy and Jai Singh— A Report	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_2_9_NewsIHCongress.pdf	27.0	S M R Ansari
IJHS-26-1991-Issue-3	An Anonymous Treatise on Pathyapathya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_3_1_PVSharma.pdf	229.0	P V Sharma
IJHS-26-1991-Issue-3	Precision Instruments of Sawai Jai Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_3_2_VNSharma.pdf	508.0	V N Sharma
IJHS-26-1991-Issue-3	Europe–India Telegraph “Bridge” via the Caucasus	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_3_3_AKarbelashvili.pdf	90.0	A Karbelashvili
IJHS-26-1991-Issue-3	Newton’s Physics in the Context of His Works on Chemistry and Alchemy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_3_4_PKBasu.pdf	492.0	P K Basu
IJHS-26-1991-Issue-3	Supplement: Rasa Ratna Samuccaya (Part II)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_3_5_SupplementRasaratnasamucchaya.pdf	386.0	
IJHS-26-1991-Issue-4	Metallurgy of Iron and Steel Making and Blacksmithy in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_4_1_BPrakash.pdf	449.0	B Prakash
IJHS-26-1991-Issue-4	A Consolidated Symbol of Cosmology	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_4_2_SMahdihassan.pdf	37.0	S Mahadihassan
IJHS-26-1991-Issue-4	A Comparative Study on Cometary Records from the Brhat Samhita and Bhadrabahu Samhita	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_4_3_NKChandel.pdf	111.0	N K Chandel and S Sharma
IJHS-26-1991-Issue-4	Mean Sun and Moon in Ancient Greek and Indian Astronomy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_4_4_GAbraham.pdf	64.0	George Abraham
IJHS-26-1991-Issue-4	Realism in Science	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_4_5_SPGupta.pdf	59.0	S P Gupta
IJHS-26-1991-Issue-4	Supplements	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol26_4_6_SupplementsPanchavimsatika.pdf	1078.0	
IJHS-27-1992-Issue-1	The Five Elements of Chinese Cosmology in the Light of Dialectism	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_1_1_SMahdihassan.pdf	41.0	S Mahdihassan
IJHS-27-1992-Issue-1	Indian Oilpress (Ghani)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_1_2_KTAchaya.pdf	131.0	K T Acharya
IJHS-27-1992-Issue-1	Yogaratnakara— An Important Source Book in Medicine	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_1_3_NSaxena.pdf	188.0	Nirmal Saxena
IJHS-27-1992-Issue-1	Krsi– Parasara	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_1_4_KAChowdhury.pdf	337.0	Kafil Ahmed Chowdhury
IJHS-27-1992-Issue-1	Magic Squares in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_1_5_BDatta.pdf	1067.0	Bibhutibhusan Datta and Awadhesh Narayan Singh
IJHS-27-1992-Issue-2	Vangastambhanasodhanam: A Chapter on Metallurgy of Tin in Sanskrit Alchemical Text ‘Rasopanisad’	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_2_1_VDeshpande.pdf	158.0	Vijaya Deshpande
IJHS-27-1992-Issue-2	Horseshoeing in Mughal India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_2_2_AJQaisar.pdf	220.0	A Jan Qaisar
IJHS-27-1992-Issue-2	Science versus Technology: The Early Years of Kala Bhawan, Baroda 1890–1896	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_2_3_MMehta.pdf	351.0	Makrand Mehta
IJHS-27-1992-Issue-2	Origin of India's National Science Policy: M L Sircar to M K Gandhi, 1875–1935	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_2_4_JNSinha.pdf	201.0	Jagdish N Sinha
IJHS-27-1992-Issue-2	Book Review	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_2_5_BookReviews.pdf	40.0	Deepak Kumar
IJHS-27-1992-Issue-2	New Publications	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_2_6_NewPublications.pdf	21.0	
IJHS-27-1992-Issue-3	Fabric of Life: Paryapati Pranapana in Jaina Agama	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_3_1_JCSikdar.pdf	107.0	J C Sikdar
IJHS-27-1992-Issue-3	Use of Permutations and Combinations in India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_3_2_BDatta.pdf	217.0	Bibhutibhusan Datta and Awadhesh Narayan Singh
IJHS-27-1992-Issue-3	Gemmology in Ancient India	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_3_3_RKrishnamurthy.pdf	134.0	Radha Krishnamurthy
IJHS-27-1992-Issue-3	Study of Muslim Alchemy in the Medieval Ages & some Valuable Chemicals Transmitted to Modern Chemistry	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_3_4_ASaeed.pdf	233.0	Aftab Saeed
IJHS-27-1992-Issue-3	Role of Ram Bramha Sanyal in Initiating Zoological Researches on the Animals in Captivity	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_3_5_DKMittra.pdf	170.0	D K Mittra
IJHS-27-1992-Issue-3	The First Indian Aeronaut	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_3_6_AGhosh.pdf	319.0	Amitabha Ghosh
IJHS-27-1992-Issue-3	News	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_3_7_News.pdf	32.0	
IJHS-27-1992-Issue-3	Supplement: Rasa Ratna Samuccaya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_3_8_Supplement_RasaRatnaSamuccaya.pdf	616.0	D Joshi
IJHS-27-1992-Issue-4	Factors in the Develoment of Scientific Research in India between 1906 and 1930	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_4_1_SNSen.pdf	144.0	S N Sen
IJHS-27-1992-Issue-4	Development of Mathematical Sciences in India during the Twentieth Century	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_4_2_JNKapur.pdf	265.0	J N Kapur
IJHS-27-1992-Issue-4	Luminescence and Allied Phenomena	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_4_3_HNBose.pdf	165.0	H N Bose
IJHS-27-1992-Issue-4	Solid State Physics: 1900–1980	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol27_4_4_CKMajumdar.pdf	241.0	C K Majumdar
